url,mls_number,address,price,bedrooms,bathrooms,sqft,property_type,image_url,country,city,province,local_image_path
https://www.realtor.ca/real-estate/29001183/163-emerald-street-n-hamilton,29001183,"163 EMERALD Street N, Hamilton, Ontario",635000,5,3,2253,,https://cdn.realtor.ca/listings/TS638962945305830000/reb14/highres/3/40779453_1.jpg,CA,Hamilton,Ontario,scripts/images_ca_selenium/29001183.jpg
https://www.realtor.ca/real-estate/29001182/163-emerald-street-n-hamilton,29001182,"163 EMERALD Street N, Hamilton, Ontario",635000,2 + 3,3,2253,,https://cdn.realtor.ca/listings/TS638962945344470000/reb14/highres/8/40779458_1.jpg,CA,Hamilton,Ontario,scripts/images_ca_selenium/29001182.jpg
https://www.realtor.ca/real-estate/29001179/31-adair-avenue-hamilton,29001179,"31 ADAIR Avenue, Hamilton, Ontario",739900,3 + 1,2,2496,,https://cdn.realtor.ca/listings/TS638962938997470000/reb14/highres/0/40779950_1.jpg,CA,Hamilton,Ontario,scripts/images_ca_selenium/29001179.jpg
https://www.realtor.ca/real-estate/29001177/134-hollybrook-trail-kitchener,29001177,"134 HOLLYBROOK Trail, Kitchener, Ontario",699000,3,3,1730,,https://cdn.realtor.ca/listings/TS638962937862970000/reb14/highres/0/40779970_1.jpg,CA,Kitchener,Ontario,scripts/images_ca_selenium/29001177.jpg
https://www.realtor.ca/real-estate/29001176/66-kortright-road-e-guelph,29001176,"66 KORTRIGHT Road E, Guelph, Ontario",1050000,2 + 2,3,1997,,https://cdn.realtor.ca/listings/TS638962937854330000/reb14/highres/3/40779973_1.jpg,CA,Guelph,Ontario,scripts/images_ca_selenium/29001176.jpg
https://www.realtor.ca/real-estate/29001103/43-dudhope-avenue-cambridge,29001103,"43 DUDHOPE Avenue, Cambridge, Ontario",699900,4,2,2237,,https://cdn.realtor.ca/listings/TS638962931673630000/reb14/highres/0/40779060_1.jpg,CA,Cambridge,Ontario,scripts/images_ca_selenium/29001103.jpg
https://www.realtor.ca/real-estate/29001044/97-east-31st-street-hamilton,29001044,"97 EAST 31ST Street, Hamilton, Ontario",559000,2,1,623,,https://cdn.realtor.ca/listings/TS638962919294230000/reb14/highres/5/40779955_1.jpg,CA,Hamilton,Ontario,scripts/images_ca_selenium/29001044.jpg
https://www.realtor.ca/real-estate/29001036/69-buckingham-drive-hamilton-westcliffe-westcliffe,29001036,"69 BUCKINGHAM DRIVE, Hamilton (Westcliffe), Ontario",698000,4,2,1100,,https://cdn.realtor.ca/listings/TS638962917975170000/reb82/highres/5/x12467565_1.jpg,CA,Hamilton (Westcliffe),Ontario,scripts/images_ca_selenium/29001036.jpg
https://www.realtor.ca/real-estate/29001035/91-beasley-grove-hamilton-meadowlands-meadowlands,29001035,"91 BEASLEY GROVE, Hamilton (Meadowlands), Ontario",798900,3,3,1100,,https://cdn.realtor.ca/listings/TS638962917973530000/reb82/highres/7/x12467557_1.jpg,CA,Hamilton (Meadowlands),Ontario,scripts/images_ca_selenium/29001035.jpg
https://www.realtor.ca/real-estate/29001031/1009-15-queen-street-s-hamilton-central-central,29001031,"1009 - 15 QUEEN . STREET S, Hamilton (Central), Ontario",550000,2,2,700,,https://cdn.realtor.ca/listings/TS638962917968100000/reb82/highres/5/x12467525_1.jpg,CA,Hamilton (Central),Ontario,scripts/images_ca_selenium/29001031.jpg
https://www.realtor.ca/real-estate/29007123/121-rue-alfred-belisle-gatineau-masson-angers-masson,29007123,"121 Rue Alfred-Bélisle, Gatineau (Masson-Angers), Quebec",435580,3,2,1478,,https://cdn.realtor.ca/listings/TS638964084515870000/reb109/highres/3/27163823_1.jpg,CA,Gatineau (Masson-Angers),Quebec,scripts/images_ca_selenium/29007123.jpg
https://www.realtor.ca/real-estate/29007122/9-rue-st-antoine-gatineau-gatineau-moreau-le-coteau,29007122,"9 Rue St-Antoine, Gatineau (Gatineau), Quebec",424899,,1,1130,,https://cdn.realtor.ca/listings/TS638964084351400000/reb109/highres/2/20354232_1.jpg,CA,Gatineau (Gatineau),Quebec,scripts/images_ca_selenium/29007122.jpg
https://www.realtor.ca/real-estate/29007121/16-imp-de-la-cote-dor-gatineau-gatineau-hopital-val-boisee,29007121,"16 Imp. de la Côte-d'Or, Gatineau (Gatineau), Quebec",849800,4,2,2546,,https://cdn.realtor.ca/listings/TS638964084259900000/reb109/highres/0/16143220_1.jpg,CA,Gatineau (Gatineau),Quebec,scripts/images_ca_selenium/29007121.jpg
https://www.realtor.ca/real-estate/29007120/716-ch-robinson-pontiac-quyon,29007120,"716 Ch. Robinson, Pontiac, Quebec",39900,,,,,https://cdn.realtor.ca/listings/TS638964084149530000/reb109/highres/0/11148080_1.jpg,CA,Pontiac,Quebec,scripts/images_ca_selenium/29007120.jpg
https://www.realtor.ca/real-estate/29006933/366-boul-riel-gatineau-hull-mont-bleu,29006933,"366 Boul. Riel, Gatineau (Hull), Quebec",698888,4,2,,,https://cdn.realtor.ca/listings/TS638964011307070000/reb109/highres/0/21026710_1.jpg,CA,Gatineau (Hull),Quebec,scripts/images_ca_selenium/29006933.jpg
https://www.realtor.ca/real-estate/29006931/10-rue-de-montpellier-gatineau-gatineau-touraine-riviera,29006931,"10 Rue de Montpellier, Gatineau (Gatineau), Quebec",534900,3,2,960,,https://cdn.realtor.ca/listings/TS638964011162070000/reb109/highres/4/13413044_1.jpg,CA,Gatineau (Gatineau),Quebec,scripts/images_ca_selenium/29006931.jpg
https://www.realtor.ca/real-estate/29006915/3-merkley-street-south-dundas-701-morrisburg,29006915,"3 MERKLEY STREET, South Dundas, Ontario",679000,3,3,1500,,https://cdn.realtor.ca/listings/TS638964055126070000/reb97/highres/9/x12470339_1.jpg,CA,South Dundas,Ontario,scripts/images_ca_selenium/29006915.jpg
https://www.realtor.ca/real-estate/29006854/214-castlegarth-crescent-ottawa-7708-barrhaven-stonebridge,29006854,"214 CASTLEGARTH CRESCENT, Ottawa, Ontario",899900,4 + 1,4,2500,,https://cdn.realtor.ca/listings/TS638963998853800000/reb82/highres/7/x12470267_1.jpg,CA,Ottawa,Ontario,scripts/images_ca_selenium/29006854.jpg
https://www.realtor.ca/real-estate/29006846/2106-dunelm-street-ottawa-3703-elmvale-acresurbandale,29006846,"2106 DUNELM STREET, Ottawa, Ontario",599900,3 + 1,3,1100,,https://cdn.realtor.ca/listings/TS638964041532270000/reb76/highres/5/x12470305_1.jpg,CA,Ottawa,Ontario,scripts/images_ca_selenium/29006846.jpg
https://www.realtor.ca/real-estate/29006749/64-rue-du-zenith-4-gatineau-hull-plateau-de-la-capitale,29006749,"64 Rue du Zénith, #4, Gatineau (Hull), Quebec",330000,2,1,1070,,https://cdn.realtor.ca/listings/TS638963963391170000/reb5/highres/3/20539933_1.jpg,CA,Gatineau (Hull),Quebec,scripts/images_ca_selenium/29006749.jpg
https://www.realtor.ca/real-estate/29006742/24-rue-oakwood-gatineau-aylmer-aylmer-park-wychwood,29006742,"24 Rue Oakwood, Gatineau (Aylmer), Quebec",459900,2,1,1010,,https://cdn.realtor.ca/listings/TS638963961608200000/reb5/highres/9/17529999_1.jpg,CA,Gatineau (Aylmer),Quebec,scripts/images_ca_selenium/29006742.jpg
https://www.realtor.ca/real-estate/29006735/41-ch-de-calumet-portage-du-fort,29006735,"41 Ch. de Calumet, Portage-du-Fort, Quebec",54900,,,,,https://cdn.realtor.ca/listings/TS638963959642630000/reb5/highres/2/14036842_1.jpg,CA,Portage-du-Fort,Quebec,scripts/images_ca_selenium/29006735.jpg
https://www.realtor.ca/real-estate/28992857/lot-7-2050-dunrobin-road-ottawa-9006-kanata-kanata-north-east,28992857,"LOT 7 - 2050 DUNROBIN ROAD, Ottawa, Ontario",975000,,0,,,https://cdn.realtor.ca/listings/TS638961424048870000/reb15/highres/2/x12463842_1.jpg,CA,Ottawa,Ontario,scripts/images_ca_selenium/28992857.jpg
https://www.realtor.ca/real-estate/28992858/lot-6-2050-dunrobin-road-ottawa-9006-kanata-kanata-north-east,28992858,"LOT 6 - 2050 DUNROBIN ROAD, Ottawa, Ontario",695000,,0,,,https://cdn.realtor.ca/listings/TS638961424050000000/reb15/highres/2/x12463912_1.jpg,CA,Ottawa,Ontario,scripts/images_ca_selenium/28992858.jpg
https://www.realtor.ca/real-estate/28992855/23-pickford-drive-ottawa-9002-kanata-katimavik,28992855,"23 PICKFORD DRIVE, Ottawa, Ontario",410000,3,3,1000,,https://cdn.realtor.ca/listings/TS638961424035470000/reb76/highres/8/x12463978_1.jpg,CA,Ottawa,Ontario,scripts/images_ca_selenium/28992855.jpg
https://www.realtor.ca/real-estate/28992851/266-woodfield-drive-ottawa-7501-tanglewood,28992851,"266 WOODFIELD DRIVE, Ottawa, Ontario",350000,2 + 2,2,700,,https://cdn.realtor.ca/listings/TS638961424026670000/reb76/highres/9/x12463909_1.jpg,CA,Ottawa,Ontario,scripts/images_ca_selenium/28992851.jpg
https://www.realtor.ca/real-estate/28992852/306-101-richmond-road-ottawa-5002-westboro-south,28992852,"306 - 101 RICHMOND ROAD, Ottawa, Ontario",514900,2,2,900,,https://cdn.realtor.ca/listings/TS638961424029630000/reb76/highres/3/x12463923_1.jpg,CA,Ottawa,Ontario,scripts/images_ca_selenium/28992852.jpg
https://www.realtor.ca/real-estate/28992854/156-lyon-street-russell-602-embrun,28992854,"156 LYON STREET, Russell, Ontario",799900,3 + 1,4,2000,,https://cdn.realtor.ca/listings/TS638961424033330000/reb76/highres/0/x12463950_1.jpg,CA,Russell,Ontario,scripts/images_ca_selenium/28992854.jpg
https://www.realtor.ca/real-estate/28992849/513-paul-metivier-drive-ottawa-7709-barrhaven-strandherd,28992849,"513 PAUL METIVIER DRIVE, Ottawa, Ontario",689000,3,4,1500,,https://cdn.realtor.ca/listings/TS638961424023100000/reb76/highres/2/x12463882_1.jpg,CA,Ottawa,Ontario,scripts/images_ca_selenium/28992849.jpg
https://www.realtor.ca/real-estate/28992846/lph6-10-james-street-ottawa-4103-ottawa-centre,28992846,"LPH6 - 10 JAMES STREET, Ottawa, Ontario",975000,2,2,1000,,https://cdn.realtor.ca/listings/TS638961424016770000/reb76/highres/2/x12463872_1.jpg,CA,Ottawa,Ontario,scripts/images_ca_selenium/28992846.jpg
https://www.realtor.ca/real-estate/28992847/1473-launay-avenue-ottawa-1105-fallingbrookpineridge,28992847,"1473 LAUNAY AVENUE, Ottawa, Ontario",529000,3,2,700,,https://cdn.realtor.ca/listings/TS638962301565200000/reb76/highres/3/x12463873_1.jpg,CA,Ottawa,Ontario,scripts/images_ca_selenium/28992847.jpg
https://www.realtor.ca/real-estate/28992848/551-chardonnay-drive-ottawa-1118-avalon-east,28992848,"551 CHARDONNAY DRIVE, Ottawa, Ontario",775000,4,3,2500,,https://cdn.realtor.ca/listings/TS638961424021730000/reb76/highres/8/x12463878_1.jpg,CA,Ottawa,Ontario,scripts/images_ca_selenium/28992848.jpg
https://www.realtor.ca/real-estate/28992589/122-country-meadow-drive-s-ottawa-9103-huntley-ward-north-west,28992589,"122 COUNTRY MEADOW DRIVE S, Ottawa, Ontario",1299000,4 + 1,4,2000,,https://cdn.realtor.ca/listings/TS638961405456500000/reb76/highres/9/x12463829_1.jpg,CA,Ottawa,Ontario,scripts/images_ca_selenium/28992589.jpg
https://www.realtor.ca/real-estate/28992584/21-arbordale-crescent-ottawa-7607-centrepointe,28992584,"21 ARBORDALE CRESCENT, Ottawa, Ontario",684900,3,3,1500,,https://cdn.realtor.ca/listings/TS638961467584930000/reb76/highres/9/x12463759_1.jpg,CA,Ottawa,Ontario,scripts/images_ca_selenium/28992584.jpg
https://www.realtor.ca/real-estate/28992584/21-arbordale-crescent-ottawa-7607-centrepointe,28992584,"21 ARBORDALE CRESCENT, Ottawa, Ontario",684900,3,3,1500,,https://cdn.realtor.ca/listings/TS638961467584930000/reb76/highres/9/x12463759_1.jpg,CA,Ottawa,Ontario,scripts/images_ca_selenium/28992584.jpg
https://www.realtor.ca/real-estate/28992587/812-petra-private-ottawa-9007-kanata-kanata-lakesheritage-hills,28992587,"812 PETRA PRIVATE, Ottawa, Ontario",1089000,3 + 2,4,3000,,https://cdn.realtor.ca/listings/TS638961405453900000/reb76/highres/3/x12463823_1.jpg,CA,Ottawa,Ontario,scripts/images_ca_selenium/28992587.jpg
https://www.realtor.ca/real-estate/28992586/668-cooper-street-ottawa-4102-ottawa-centre,28992586,"668 COOPER STREET, Ottawa, Ontario",1200000,,,,,https://cdn.realtor.ca/listings/TS638961405453100000/reb76/highres/4/x12463814_1.jpg,CA,Ottawa,Ontario,scripts/images_ca_selenium/28992586.jpg
https://www.realtor.ca/real-estate/28992453/ch-lagace-grenville-sur-la-rouge-canton-grenville,28992453,"Ch. Lagacé, Grenville-sur-la-Rouge, Quebec",89000,,,,,https://cdn.realtor.ca/listings/TS638961390089570000/reb5/highres/2/28877132_1.jpg,CA,Grenville-sur-la-Rouge,Quebec,scripts/images_ca_selenium/28992453.jpg
https://www.realtor.ca/real-estate/28992415/402-edgevalley-court-ottawa-8211-stittsville-north,28992415,"402 EDGEVALLEY COURT, Ottawa, Ontario",599900,3,3,1100,,https://cdn.realtor.ca/listings/TS638961388534900000/reb76/highres/8/x12463728_1.jpg,CA,Ottawa,Ontario,scripts/images_ca_selenium/28992415.jpg
https://www.realtor.ca/real-estate/28992413/c-205-woodfield-drive-ottawa-7501-tanglewood,28992413,"C - 205 WOODFIELD DRIVE, Ottawa, Ontario",329000,2,2,700,,https://cdn.realtor.ca/listings/TS638961388531900000/reb76/highres/3/x12463713_1.jpg,CA,Ottawa,Ontario,scripts/images_ca_selenium/28992413.jpg
https://www.realtor.ca/real-estate/28992412/21520-highway-7-highway-tay-valley-905-bathurstburgess-sherbrooke-south-sherbrooke-twp,28992412,"21520 HIGHWAY 7 HIGHWAY, Tay Valley, Ontario",265000,1,1,0,,https://cdn.realtor.ca/listings/TS638961388530100000/reb76/highres/8/x12463708_1.jpg,CA,Tay Valley,Ontario,scripts/images_ca_selenium/28992412.jpg
https://www.realtor.ca/real-estate/28992405/29-hummingbird-crescent-ottawa-7703-barrhaven-cedargrovefraserdale,28992405,"29 HUMMINGBIRD CRESCENT, Ottawa, Ontario",575434,3,3,1100,,https://cdn.realtor.ca/listings/TS638961388517630000/reb76/highres/5/x12463625_1.jpg,CA,Ottawa,Ontario,scripts/images_ca_selenium/28992405.jpg
https://www.realtor.ca/real-estate/28992409/406-sweetflag-street-ottawa-7706-barrhaven-longfields,28992409,"406 SWEETFLAG STREET, Ottawa, Ontario",689500,3,4,1500,,https://cdn.realtor.ca/listings/TS638961388524930000/reb76/highres/2/x12463682_1.jpg,CA,Ottawa,Ontario,scripts/images_ca_selenium/28992409.jpg
https://www.realtor.ca/real-estate/28992404/9-bridle-path-rideau-lakes-820-rideau-lakes-south-elmsley-twp,28992404,"9 BRIDLE PATH, Rideau Lakes, Ontario",189900,2,1,0,,https://cdn.realtor.ca/listings/TS638961388516330000/reb76/highres/3/x12463623_1.jpg,CA,Rideau Lakes,Ontario,scripts/images_ca_selenium/28992404.jpg
https://www.realtor.ca/real-estate/28992406/838-borthwick-avenue-ottawa-3504-castle-heightsrideau-high,28992406,"838 BORTHWICK AVENUE, Ottawa, Ontario",457000,3,2,1100,,https://cdn.realtor.ca/listings/TS638961388519530000/reb76/highres/0/x12463660_1.jpg,CA,Ottawa,Ontario,scripts/images_ca_selenium/28992406.jpg
https://www.realtor.ca/real-estate/28992408/2928-seguin-road-the-nation-605-the-nation-municipality,28992408,"2928 SEGUIN ROAD, The Nation, Ontario",1200000,2,3,2000,,https://cdn.realtor.ca/listings/TS638961388523030000/reb76/highres/4/x12463674_1.jpg,CA,The Nation,Ontario,scripts/images_ca_selenium/28992408.jpg
https://www.realtor.ca/real-estate/28992403/ch-des-cedres-grenville-sur-la-rouge-canton-grenville,28992403,"Ch. des Cèdres, Grenville-sur-la-Rouge, Quebec",189900,,,,,https://cdn.realtor.ca/listings/TS638961388354470000/reb5/highres/2/25097682_1.jpg,CA,Grenville-sur-la-Rouge,Quebec,scripts/images_ca_selenium/28992403.jpg
https://www.realtor.ca/real-estate/28992386/36-rue-de-maria-gatineau-gatineau-mont-luc,28992386,"36 Rue de Maria, Gatineau (Gatineau), Quebec",450000,4,2,1386,,https://cdn.realtor.ca/listings/TS638961387885030000/reb5/highres/0/24075120_1.jpg,CA,Gatineau (Gatineau),Quebec,scripts/images_ca_selenium/28992386.jpg
https://www.realtor.ca/real-estate/28991983/lot-8-2050-dunrobin-road-ottawa-9006-kanata-kanata-north-east,28991983,"LOT 8 - 2050 DUNROBIN ROAD, Ottawa, Ontario",975000,,0,,,https://cdn.realtor.ca/listings/TS638961370110870000/reb15/highres/5/x12463615_1.jpg,CA,Ottawa,Ontario,scripts/images_ca_selenium/28991983.jpg
https://www.realtor.ca/real-estate/28991973/1902-haiku-street-ottawa-7711-barrhaven-half-moon-bay,28991973,"1902 HAIKU STREET, Ottawa, Ontario",599999,3,3,1500,,https://cdn.realtor.ca/listings/TS638961369686000000/reb76/highres/6/x12463546_1.jpg,CA,Ottawa,Ontario,scripts/images_ca_selenium/28991973.jpg
https://www.realtor.ca/real-estate/28991974/14-thornton-avenue-ottawa-4401-glebe,28991974,"14 THORNTON AVENUE, Ottawa, Ontario",2599000,4,4,3000,,https://cdn.realtor.ca/listings/TS638961369687630000/reb76/highres/8/x12463598_1.jpg,CA,Ottawa,Ontario,scripts/images_ca_selenium/28991974.jpg
https://www.realtor.ca/real-estate/28991975/583-shoreway-drive-ottawa-1601-greely,28991975,"583 SHOREWAY DRIVE, Ottawa, Ontario",499900,,0,,,https://cdn.realtor.ca/listings/TS638961369689400000/reb76/highres/5/x12463605_1.jpg,CA,Ottawa,Ontario,scripts/images_ca_selenium/28991975.jpg
https://www.realtor.ca/real-estate/28991908/17026-myers-road-south-stormont-716-south-stormont-cornwall-twp,28991908,"17026 MYERS ROAD, South Stormont, Ontario",1050000,2 + 2,3,1500,,https://cdn.realtor.ca/listings/TS638961357308470000/reb97/highres/0/x12463510_1.jpg,CA,South Stormont,Ontario,scripts/images_ca_selenium/28991908.jpg
https://www.realtor.ca/real-estate/28991888/201-bracken-avenue-drummondnorth-elmsley-903-drummondnorth-elmsley-north-elmsley-twp,28991888,"201 BRACKEN AVENUE, Drummond/North Elmsley, Ontario",894900,4,3,2500,,https://cdn.realtor.ca/listings/TS638961354598530000/reb93/highres/4/x12463464_1.jpg,CA,Drummond/North Elmsley,Ontario,scripts/images_ca_selenium/28991888.jpg
https://www.realtor.ca/real-estate/28991868/923-raglan-street-s-renfrew-540-renfrew,28991868,"923 RAGLAN STREET S, Renfrew, Ontario",300000,2 + 2,2,700,,https://cdn.realtor.ca/listings/TS638961352158570000/reb76/highres/3/x12463493_1.jpg,CA,Renfrew,Ontario,scripts/images_ca_selenium/28991868.jpg
https://www.realtor.ca/real-estate/28991869/53-willowshore-way-carleton-place-909-carleton-place,28991869,"53 WILLOWSHORE WAY, Carleton Place, Ontario",600000,3,3,1500,,https://cdn.realtor.ca/listings/TS638961352160400000/reb76/highres/5/x12463495_1.jpg,CA,Carleton Place,Ontario,scripts/images_ca_selenium/28991869.jpg
https://www.realtor.ca/real-estate/28991872/183-filion-street-russell-602-embrun,28991872,"183 FILION STREET, Russell, Ontario",785000,3 + 1,3,1500,,https://cdn.realtor.ca/listings/TS638961352164830000/reb76/highres/4/x12463524_1.jpg,CA,Russell,Ontario,scripts/images_ca_selenium/28991872.jpg
https://www.realtor.ca/real-estate/28991870/142-wharhol-private-ottawa-7802-westcliffe-estates,28991870,"142 WHARHOL PRIVATE, Ottawa, Ontario",536000,2,2,1500,,https://cdn.realtor.ca/listings/TS638961352161870000/reb76/highres/0/x12463500_1.jpg,CA,Ottawa,Ontario,scripts/images_ca_selenium/28991870.jpg
https://www.realtor.ca/real-estate/28991870/142-wharhol-private-ottawa-7802-westcliffe-estates,28991870,"142 WHARHOL PRIVATE, Ottawa, Ontario",536000,2,2,1500,,https://cdn.realtor.ca/listings/TS638961352161870000/reb76/highres/0/x12463500_1.jpg,CA,Ottawa,Ontario,scripts/images_ca_selenium/28991870.jpg
https://www.realtor.ca/real-estate/28991864/2186-tawney-road-ottawa-3704-hawthorne-meadows,28991864,"2186 TAWNEY ROAD, Ottawa, Ontario",699900,2 + 1,2,700,,https://cdn.realtor.ca/listings/TS638961352150470000/reb76/highres/5/x12463465_1.jpg,CA,Ottawa,Ontario,scripts/images_ca_selenium/28991864.jpg
https://www.realtor.ca/real-estate/28991862/893-sendero-way-ottawa-8207-remainder-of-stittsville-area,28991862,"893 SENDERO WAY, Ottawa, Ontario",910000,4 + 1,4,2000,,https://cdn.realtor.ca/listings/TS638961352146670000/reb76/highres/6/x12463446_1.jpg,CA,Ottawa,Ontario,scripts/images_ca_selenium/28991862.jpg
https://www.realtor.ca/real-estate/28991859/29-louise-crescent-russell-602-embrun,28991859,"29 LOUISE CRESCENT, Russell, Ontario",619000,3,2,700,,https://cdn.realtor.ca/listings/TS638961352141100000/reb76/highres/8/x12463408_1.jpg,CA,Russell,Ontario,scripts/images_ca_selenium/28991859.jpg
https://www.realtor.ca/real-estate/28991860/11845-county-43-road-north-dundas-708-north-dundas-mountain-twp,28991860,"11845 COUNTY 43 ROAD, North Dundas, Ontario",559900,3,3,1500,,https://cdn.realtor.ca/listings/TS638961352143300000/reb76/highres/3/x12463413_1.jpg,CA,North Dundas,Ontario,scripts/images_ca_selenium/28991860.jpg
https://www.realtor.ca/real-estate/28991846/lot-1-2050-dunrobin-road-ottawa-9006-kanata-kanata-north-east,28991846,"LOT 1 - 2050 DUNROBIN ROAD, Ottawa, Ontario",495000,,0,,,https://cdn.realtor.ca/listings/TS638961351869730000/reb15/highres/9/x12463479_1.jpg,CA,Ottawa,Ontario,scripts/images_ca_selenium/28991846.jpg
https://www.realtor.ca/real-estate/28991726/6-rue-de-lours-cantley-cantley,28991726,"6 Rue de l'Ours, Cantley, Quebec",599000,3,1,1932,,https://cdn.realtor.ca/listings/TS638961421954530000/reb109/highres/6/21252996_1.jpg,CA,Cantley,Quebec,scripts/images_ca_selenium/28991726.jpg
https://www.realtor.ca/real-estate/28991725/629-boul-des-grives-2-gatineau-hull-plateau-de-la-capitale,28991725,"629 Boul. des Grives, #2, Gatineau (Hull), Quebec",304900,2,1,1095,,https://cdn.realtor.ca/listings/TS638961339927930000/reb109/highres/0/19725870_1.jpg,CA,Gatineau (Hull),Quebec,scripts/images_ca_selenium/28991725.jpg
https://www.realtor.ca/real-estate/28991724/8-rue-de-lours-cantley-cantley,28991724,"8 Rue de l'Ours, Cantley, Quebec",599000,3,1,,,https://cdn.realtor.ca/listings/TS638961421972630000/reb109/highres/3/17242433_1.jpg,CA,Cantley,Quebec,scripts/images_ca_selenium/28991724.jpg
https://www.realtor.ca/real-estate/28991722/271-rue-st-louis-thurso,28991722,"271 Rue St-Louis, Thurso, Quebec",359900,2,1,1175,,https://cdn.realtor.ca/listings/TS638961339712030000/reb109/highres/1/9093051_1.jpg,CA,Thurso,Quebec,scripts/images_ca_selenium/28991722.jpg
https://www.realtor.ca/real-estate/28991539/2716-margaret-street-w-north-dundas-708-north-dundas-mountain-twp,28991539,"2716 MARGARET STREET W, North Dundas, Ontario",385000,3,1,1100,,https://cdn.realtor.ca/listings/TS638961333655470000/reb76/highres/0/x12463400_1.jpg,CA,North Dundas,Ontario,scripts/images_ca_selenium/28991539.jpg
https://www.realtor.ca/real-estate/28991536/317-270-brittany-drive-ottawa-3103-viscount-alexander-park,28991536,"317 - 270 BRITTANY DRIVE, Ottawa, Ontario",312900,2,1,800,,https://cdn.realtor.ca/listings/TS638961333649500000/reb76/highres/9/x12463359_1.jpg,CA,Ottawa,Ontario,scripts/images_ca_selenium/28991536.jpg
https://www.realtor.ca/real-estate/28991536/317-270-brittany-drive-ottawa-3103-viscount-alexander-park,28991536,"317 - 270 BRITTANY DRIVE, Ottawa, Ontario",312900,2,1,800,,https://cdn.realtor.ca/listings/TS638961333649500000/reb76/highres/9/x12463359_1.jpg,CA,Ottawa,Ontario,scripts/images_ca_selenium/28991536.jpg
https://www.realtor.ca/real-estate/28991538/2998-barlow-crescent-ottawa-9304-dunrobin-shores,28991538,"2998 BARLOW CRESCENT, Ottawa, Ontario",1775000,4,3,2000,,https://cdn.realtor.ca/listings/TS638961333652630000/reb76/highres/0/x12463390_1.jpg,CA,Ottawa,Ontario,scripts/images_ca_selenium/28991538.jpg
https://www.realtor.ca/real-estate/28991396/644-boul-du-mont-royal-1-gatineau-gatineau-hopital-val-boisee,28991396,"644 Boul. du Mont-Royal, #1, Gatineau (Gatineau), Quebec",329900,2,1,1105,,https://cdn.realtor.ca/listings/TS638961324576000000/reb5/highres/0/28766940_1.jpg,CA,Gatineau (Gatineau),Quebec,scripts/images_ca_selenium/28991396.jpg
https://www.realtor.ca/real-estate/28991269/8102-mill-street-augusta-809-augusta-twp,28991269,"8102 MILL STREET, Augusta, Ontario",399900,3,1,1100,,https://cdn.realtor.ca/listings/TS638961319544600000/reb93/highres/2/x12463142_1.jpg,CA,Augusta,Ontario,scripts/images_ca_selenium/28991269.jpg
https://www.realtor.ca/real-estate/28991239/1382-rue-rolland-gatineau-gatineau-nord-de-lautoroute-50,28991239,"1382 Rue Rolland, Gatineau (Gatineau), Quebec",799900,4,2,2750,,https://cdn.realtor.ca/listings/TS638961318859930000/reb5/highres/7/16819617_1.jpg,CA,Gatineau (Gatineau),Quebec,scripts/images_ca_selenium/28991239.jpg
https://www.realtor.ca/real-estate/28991215/780-route-du-carrefour-val-des-monts-perkins,28991215,"780 Route du Carrefour, Val-des-Monts, Quebec",1550000,3,2,3850,,https://cdn.realtor.ca/listings/TS638961317977130000/reb5/highres/4/15103774_1.jpg,CA,Val-des-Monts,Quebec,scripts/images_ca_selenium/28991215.jpg
https://www.realtor.ca/real-estate/28991194/a-566-chapman-mills-drive-ottawa-7709-barrhaven-strandherd,28991194,"A - 566 CHAPMAN MILLS DRIVE, Ottawa, Ontario",395999,2,3,1200,,https://cdn.realtor.ca/listings/TS638961316746770000/reb76/highres/4/x12463304_1.jpg,CA,Ottawa,Ontario,scripts/images_ca_selenium/28991194.jpg
https://www.realtor.ca/real-estate/28991188/2548-leitrim-road-ottawa-2604-emerald-woodssawmill-creek,28991188,"2548 LEITRIM ROAD, Ottawa, Ontario",1700000,,,,,https://cdn.realtor.ca/listings/TS638961316740330000/reb76/highres/4/x12463284_1.jpg,CA,Ottawa,Ontario,scripts/images_ca_selenium/28991188.jpg
https://www.realtor.ca/real-estate/28991190/141139137-walgreen-road-ottawa-9104-huntley-ward-south-east,28991190,"141,139,137 WALGREEN ROAD, Ottawa, Ontario",3150000,,,,,https://cdn.realtor.ca/listings/TS638961316742300000/reb76/highres/0/x12463290_1.jpg,CA,Ottawa,Ontario,scripts/images_ca_selenium/28991190.jpg
https://www.realtor.ca/real-estate/28991192/815-mikinak-road-ottawa-3104-cfb-rockcliffe-and-area,28991192,"815 MIKINAK ROAD, Ottawa, Ontario",699000,4,3,2000,,https://cdn.realtor.ca/listings/TS638961316744070000/reb76/highres/3/x12463293_1.jpg,CA,Ottawa,Ontario,scripts/images_ca_selenium/28991192.jpg
https://www.realtor.ca/real-estate/28991184/91-rutile-street-clarence-rockland-607-clarencerockland-twp,28991184,"91 RUTILE STREET, Clarence-Rockland, Ontario",786500,3,3,1500,,https://cdn.realtor.ca/listings/TS638961316736330000/reb76/highres/4/x12463274_1.jpg,CA,Clarence-Rockland,Ontario,scripts/images_ca_selenium/28991184.jpg
